Rep,Oxygen,Treatment
1070,4.71088,Mangrove
1071,4.921952,Mangrove
1072,5.320512,Mangrove
1073,5.546304,Mangrove
1074,6.218592,Mangrove
1075,6.844576,Mangrove
1076,6.889664,Mangrove
1077,7.12864,Mangrove
1078,7.715424,Mangrove
1079,7.807104,Mangrove
1080,7.794112,Mangrove
1081,7.800512,Mangrove
1082,7.866912,Mangrove
1083,7.746272,Mangrove
1084,8.17952,Mangrove
1085,7.693984,Mangrove
1086,7.998368,Mangrove
1087,8.101216,Mangrove
1088,7.57984,Mangrove
1089,8.441056,Mangrove
1090,8.206624,Mangrove
1091,8.660864,Mangrove
1092,8.544544,Mangrove
1093,8.913632,Mangrove
1094,8.788448,Mangrove
1095,8.925984,Mangrove
1096,8.874016,Mangrove
1097,8.951104,Mangrove
1098,9.084,Mangrove
1099,9.191168,Mangrove
1100,9.120992,Mangrove
1101,9.114272,Mangrove
1102,9.246336,Mangrove
1103,9.193856,Mangrove
1104,9.328128,Mangrove
1105,9.217984,Mangrove
1106,8.100832,Mangrove
1107,8.775072,Mangrove
1108,9.043904,Mangrove
1109,9.106784,Mangrove
1110,8.72544,Mangrove
1111,8.80448,Mangrove
1112,8.614304,Mangrove
1113,8.634016,Mangrove
1114,8.811264,Mangrove
1115,8.59024,Mangrove
1116,8.807712,Mangrove
1117,8.694496,Mangrove
1118,8.812032,Mangrove
1119,8.881184,Mangrove
1120,8.886464,Mangrove
1121,9.050016,Mangrove
1122,8.930304,Mangrove
1123,8.74784,Mangrove
1124,9.046496,Mangrove
1125,9.15616,Mangrove
1126,8.820896,Mangrove
1127,9.01568,Mangrove
1128,8.80144,Mangrove
1129,8.688608,Mangrove
1130,8.85344,Mangrove
1131,8.956736,Mangrove
1132,8.59728,Mangrove
1133,8.886304,Mangrove
1134,8.852352,Mangrove
1135,8.704416,Mangrove
1136,8.471552,Mangrove
1137,8.701664,Mangrove
1138,8.565184,Mangrove
1139,8.504064,Mangrove
1140,8.383456,Mangrove
1141,8.422016,Mangrove
1142,8.408288,Mangrove
1143,8.43696,Mangrove
1144,8.457312,Mangrove
1145,8.199456,Mangrove
1146,8.428992,Mangrove
1147,8.172352,Mangrove
1148,8.486752,Mangrove
1149,8.3,Mangrove
1150,8.436096,Mangrove
1151,8.25392,Mangrove
1152,8.333152,Mangrove
1153,8.266016,Mangrove
1154,8.30768,Mangrove
1155,8.254528,Mangrove
1156,8.21104,Mangrove
1157,8.117312,Mangrove
1158,7.951712,Mangrove
1159,8.142944,Mangrove
1160,8.091296,Mangrove
1161,8.03424,Mangrove
1162,8.084096,Mangrove
1163,8.002912,Mangrove
1164,7.944352,Mangrove
1165,7.995616,Mangrove
1166,8.021696,Mangrove
1167,7.924608,Mangrove
1168,7.92848,Mangrove
1169,7.88848,Mangrove
1170,7.80352,Mangrove
1171,7.78256,Mangrove
1172,7.646368,Mangrove
1173,7.568736,Mangrove
1174,7.680768,Mangrove
1175,7.648128,Mangrove
1176,7.521088,Mangrove
1177,7.426656,Mangrove
1178,7.45168,Mangrove
1179,7.380288,Mangrove
1180,7.380736,Mangrove
1181,7.354912,Mangrove
1182,7.280736,Mangrove
1183,7.217408,Mangrove
1184,7.221504,Mangrove
1185,7.184704,Mangrove
1186,7.22192,Mangrove
1187,7.117088,Mangrove
1188,7.29632,Mangrove
1189,7.203264,Mangrove
1190,7.085216,Mangrove
1191,7.053632,Mangrove
1192,7.032064,Mangrove
1193,7.007712,Mangrove
1194,6.935488,Mangrove
1195,6.897856,Mangrove
1196,6.913984,Mangrove
1197,6.867296,Mangrove
1198,6.85888,Mangrove
1199,6.832032,Mangrove
1200,6.830464,Mangrove
1201,6.821824,Mangrove
1202,6.859712,Mangrove
1203,6.809568,Mangrove
1204,6.795232,Mangrove
1205,6.793536,Mangrove
1206,6.775296,Mangrove
1207,6.826976,Mangrove
1208,6.803808,Mangrove
1209,6.6872,Mangrove
1210,6.72864,Mangrove
1211,6.73344,Mangrove
1212,6.733792,Mangrove
1213,6.696544,Mangrove
1214,6.712992,Mangrove
1215,6.664512,Mangrove
1216,6.641248,Mangrove
1217,6.610944,Mangrove
1218,6.59456,Mangrove
1219,6.55872,Mangrove
1220,6.559008,Mangrove
1221,6.562336,Mangrove
1222,6.546144,Mangrove
1223,6.559328,Mangrove
1224,6.561152,Mangrove
1225,6.557792,Mangrove
1226,6.549024,Mangrove
1227,6.54848,Mangrove
1228,6.539392,Mangrove
1229,6.540576,Mangrove
1230,6.563008,Mangrove
1231,6.571616,Mangrove
1232,6.560704,Mangrove
1233,6.550336,Mangrove
1234,6.563904,Mangrove
1235,6.575872,Mangrove
1236,6.577088,Mangrove
1237,6.55248,Mangrove
1238,6.55376,Mangrove
1239,6.560736,Mangrove
1240,6.564032,Mangrove
1241,6.55488,Mangrove
1242,6.54112,Mangrove
1243,6.561888,Mangrove
1244,6.577056,Mangrove
1245,6.56688,Mangrove
1246,6.585696,Mangrove
1247,6.61456,Mangrove
1248,6.614048,Mangrove
1249,6.580192,Mangrove
1250,6.570048,Mangrove
1251,6.613952,Mangrove
1252,6.567008,Mangrove
1253,6.570688,Mangrove
1254,6.553696,Mangrove
1255,6.548864,Mangrove
1256,6.497984,Mangrove
1257,6.501472,Mangrove
1258,6.529056,Mangrove
1259,6.521216,Mangrove
1260,6.569088,Mangrove
1261,6.62736,Mangrove
1262,6.642144,Mangrove
1263,6.617568,Mangrove
1264,6.623968,Mangrove
1265,6.606688,Mangrove
1266,6.642688,Mangrove
1267,6.6528,Mangrove
1268,6.705632,Mangrove
1269,6.70816,Mangrove
1270,6.67232,Mangrove
1271,6.711392,Mangrove
1272,6.701376,Mangrove
1273,6.748416,Mangrove
1274,6.76736,Mangrove
1275,6.723552,Mangrove
1276,6.824992,Mangrove
1277,6.787296,Mangrove
1278,6.78672,Mangrove
1279,6.818912,Mangrove
1280,6.800896,Mangrove
1281,6.79552,Mangrove
1282,6.747456,Mangrove
1283,6.795008,Mangrove
1284,6.710016,Mangrove
1285,6.80416,Mangrove
1286,6.79952,Mangrove
1287,6.787296,Mangrove
1288,6.726304,Mangrove
1289,6.739904,Mangrove
1290,6.803904,Mangrove
1291,6.802464,Mangrove
1292,6.779488,Mangrove
1293,6.783456,Mangrove
1294,6.794272,Mangrove
1295,6.764256,Mangrove
1296,6.823136,Mangrove
1297,6.855648,Mangrove
1298,6.875616,Mangrove
1299,6.818208,Mangrove
1300,6.79952,Mangrove
1301,6.803584,Mangrove
1302,6.833728,Mangrove
1303,6.851136,Mangrove
1304,6.81136,Mangrove
1305,6.830304,Mangrove
1306,6.844192,Mangrove
1307,6.863968,Mangrove
1308,6.861728,Mangrove
1309,6.860864,Mangrove
1310,6.880864,Mangrove
1311,6.888864,Mangrove
1312,6.87984,Mangrove
1313,6.861056,Mangrove
1314,6.85024,Mangrove
1315,6.843296,Mangrove
1316,6.863232,Mangrove
1317,6.860832,Mangrove
1318,6.838272,Mangrove
1319,6.857792,Mangrove
1320,6.851072,Mangrove
1321,6.888352,Mangrove
1322,6.90464,Mangrove
1323,6.93792,Mangrove
1324,6.936192,Mangrove
1325,6.92576,Mangrove
1326,6.947072,Mangrove
1327,6.934304,Mangrove
1328,6.936608,Mangrove
1329,6.951488,Mangrove
1330,6.963776,Mangrove
1331,6.956448,Mangrove
1332,6.943008,Mangrove
1333,6.9736,Mangrove
1334,7.002304,Mangrove
1335,6.967072,Mangrove
1336,6.985888,Mangrove
1337,7.015648,Mangrove
1338,6.994016,Mangrove
1339,6.999072,Mangrove
1340,6.990592,Mangrove
1341,6.9888,Mangrove
1342,7.004416,Mangrove
1343,6.993568,Mangrove
1344,6.977472,Mangrove
1345,6.964672,Mangrove
1346,7.003136,Mangrove
1347,6.99728,Mangrove
1348,6.983648,Mangrove
1349,6.99664,Mangrove
1350,7.009408,Mangrove
1351,7.0072,Mangrove
1352,7.012192,Mangrove
1353,7.00352,Mangrove
1354,6.999424,Mangrove
1355,6.989024,Mangrove
1356,7.002752,Mangrove
1357,7.028832,Mangrove
1358,7.004096,Mangrove
1359,7.011488,Mangrove
1360,7.011776,Mangrove
1361,7.005504,Mangrove
1362,7.029696,Mangrove
1363,7.000288,Mangrove
1364,6.978688,Mangrove
1365,7.00224,Mangrove
1366,6.999616,Mangrove
1367,6.977728,Mangrove
1368,6.964928,Mangrove
1369,6.968896,Mangrove
1370,7.001728,Mangrove
1371,6.995168,Mangrove
1372,6.97888,Mangrove
1373,6.974912,Mangrove
1374,6.987488,Mangrove
1375,6.978368,Mangrove
1376,6.988512,Mangrove
1377,6.978368,Mangrove
1378,6.993824,Mangrove
1379,6.974304,Mangrove
1380,6.981664,Mangrove
1381,6.992512,Mangrove
1382,7.020768,Mangrove
1383,7.006368,Mangrove
1384,7.001984,Mangrove
1385,7.007456,Mangrove
1386,7.0328,Mangrove
1387,7.024832,Mangrove
1388,6.98544,Mangrove
1389,7.003616,Mangrove
1390,7.020608,Mangrove
1391,7.02336,Mangrove
1392,7.00176,Mangrove
1393,7.02752,Mangrove
1394,7.003872,Mangrove
1395,7.002208,Mangrove
1396,7.015328,Mangrove
1397,7.015424,Mangrove
1398,7.002144,Mangrove
1399,6.998432,Mangrove
1400,7.009856,Mangrove
1401,7.008192,Mangrove
1402,7.016448,Mangrove
1403,6.994048,Mangrove
1404,6.985216,Mangrove
1405,7.001536,Mangrove
1406,7.002368,Mangrove
1407,7.000064,Mangrove
1408,7.027392,Mangrove
1409,7.014784,Mangrove
1410,6.999008,Mangrove
1411,7.018368,Mangrove
1412,7.012992,Mangrove
1413,7.0424,Mangrove
1414,7.014048,Mangrove
1415,7.006624,Mangrove
1416,7.035264,Mangrove
1417,7.02896,Mangrove
1418,7.043008,Mangrove
1419,7.048576,Mangrove
1420,7.026496,Mangrove
1421,7.03376,Mangrove
1422,7.044864,Mangrove
1423,7.041248,Mangrove
1424,7.044544,Mangrove
1425,7.056608,Mangrove
1426,7.042304,Mangrove
1427,7.04128,Mangrove
1428,7.030688,Mangrove
1429,7.023264,Mangrove
1430,7.040864,Mangrove
1431,7.046528,Mangrove
1432,7.040768,Mangrove
1433,7.0296,Mangrove
1434,7.041728,Mangrove
1435,7.041152,Mangrove
1436,7.015456,Mangrove
1437,7.023712,Mangrove
1438,7.022624,Mangrove
1439,7.00064,Mangrove
1440,7.01904,Mangrove
1441,7.021088,Mangrove
1442,7.006688,Mangrove
1443,7.015104,Mangrove
1444,7.007808,Mangrove
1445,7.016576,Mangrove
1446,7.009216,Mangrove
1447,7.009728,Mangrove
1448,7.023456,Mangrove
1449,7.011232,Mangrove
1450,7.015392,Mangrove
1451,7.035872,Mangrove
1452,7.009952,Mangrove
1453,7.01392,Mangrove
1454,7.025824,Mangrove
1455,6.995776,Mangrove
1456,7.016,Mangrove
1457,7.01584,Mangrove
1458,6.9344,Mangrove
1459,6.98544,Mangrove
1460,6.99296,Mangrove
1461,6.98544,Mangrove
1462,6.981856,Mangrove
1463,6.970656,Mangrove
1464,6.936448,Mangrove
1465,6.93328,Mangrove
1466,6.970816,Mangrove
1467,6.949536,Mangrove
1468,6.9648,Mangrove
1469,6.947872,Mangrove
1470,6.959136,Mangrove
1471,6.922176,Mangrove
1472,6.905728,Mangrove
1473,6.92384,Mangrove
1474,6.931776,Mangrove
1475,6.918816,Mangrove
1476,6.887744,Mangrove
1477,6.899296,Mangrove
1478,6.867072,Mangrove
1479,6.941408,Mangrove
1480,6.90896,Mangrove
1481,6.88896,Mangrove
1482,6.90048,Mangrove
1483,6.883776,Mangrove
1484,6.836704,Mangrove
1485,6.822528,Mangrove
1486,6.854688,Mangrove
1487,6.847008,Mangrove
1488,6.816064,Mangrove
1489,6.795808,Mangrove
1490,6.793216,Mangrove
1491,6.764096,Mangrove
1492,6.739712,Mangrove
1493,6.748448,Mangrove
1494,6.77376,Mangrove
1495,6.747072,Mangrove
1496,6.705664,Mangrove
1497,6.715968,Mangrove
1498,6.700512,Mangrove
1499,6.676448,Mangrove
1500,6.712192,Mangrove
1501,6.686048,Mangrove
1502,6.671616,Mangrove
1503,6.648864,Mangrove
1504,6.657184,Mangrove
1505,6.629184,Mangrove
1506,6.634464,Mangrove
1507,6.652864,Mangrove
1508,6.624192,Mangrove
1509,6.69984,Mangrove
1510,6.614816,Mangrove
1511,6.614752,Mangrove
1512,6.594176,Mangrove
1513,6.613472,Mangrove
1514,6.575776,Mangrove
1515,6.569888,Mangrove
1516,6.597184,Mangrove
1517,6.5712,Mangrove
1518,6.550656,Mangrove
1519,6.545696,Mangrove
1520,6.578688,Mangrove
1521,6.537024,Mangrove
1522,6.55168,Mangrove
1523,6.533056,Mangrove
1524,6.532704,Mangrove
1525,6.5288,Mangrove
1526,6.514592,Mangrove
1527,6.5064,Mangrove
1528,6.505632,Mangrove
1529,6.500704,Mangrove
1530,6.49904,Mangrove
1531,6.482112,Mangrove
1532,6.492736,Mangrove
1533,6.491936,Mangrove
1534,6.479232,Mangrove
1535,6.45424,Mangrove
1536,6.472512,Mangrove
1537,6.467648,Mangrove
1538,6.45712,Mangrove
1539,6.46656,Mangrove
1540,6.452032,Mangrove
1541,6.469312,Mangrove
1542,6.447584,Mangrove
1543,6.42688,Mangrove
1544,6.45264,Mangrove
1545,6.435904,Mangrove
1546,6.437888,Mangrove
1547,6.413504,Mangrove
1548,6.433152,Mangrove
1549,6.419456,Mangrove
1550,6.419328,Mangrove
1551,6.42064,Mangrove
1552,6.406784,Mangrove
1553,6.418496,Mangrove
1554,6.404096,Mangrove
1555,6.408096,Mangrove
1556,6.36576,Mangrove
1557,6.355008,Mangrove
1558,6.406272,Mangrove
1559,6.439136,Mangrove
1560,6.421184,Mangrove
1561,6.439968,Mangrove
1562,6.430688,Mangrove
1563,6.406464,Mangrove
1564,6.404864,Mangrove
1565,6.395744,Mangrove
1566,6.40256,Mangrove
1567,6.387168,Mangrove
1568,6.379072,Mangrove
1569,6.397152,Mangrove
1570,6.380768,Mangrove
1571,6.38288,Mangrove
1572,6.371232,Mangrove
1573,6.360576,Mangrove
1574,6.360704,Mangrove
1575,6.360608,Mangrove
1576,6.3552,Mangrove
1577,6.365376,Mangrove
1578,6.360832,Mangrove
1579,6.36528,Mangrove
1580,6.355808,Mangrove
1581,6.354592,Mangrove
1582,6.333664,Mangrove
1583,6.344096,Mangrove
1584,6.342944,Mangrove
1585,6.316416,Mangrove
1586,6.312192,Mangrove
1587,6.313664,Mangrove
1588,6.295264,Mangrove
1589,6.285696,Mangrove
1590,6.288672,Mangrove
1591,6.269216,Mangrove
1592,6.27584,Mangrove
1593,6.264288,Mangrove
1594,6.25376,Mangrove
1595,6.252224,Mangrove
1596,6.243648,Mangrove
1597,6.243968,Mangrove
1598,6.235616,Mangrove
1599,6.226592,Mangrove
1600,6.218784,Mangrove
1601,6.207968,Mangrove
1602,6.21072,Mangrove
1603,6.205312,Mangrove
1604,6.19696,Mangrove
1605,6.185504,Mangrove
1606,6.167616,Mangrove
1607,6.182336,Mangrove
1608,6.164576,Mangrove
1609,6.178432,Mangrove
1610,6.168384,Mangrove
1611,6.172544,Mangrove
1612,6.162016,Mangrove
1613,6.147584,Mangrove
1614,6.1496,Mangrove
1615,6.140192,Mangrove
1616,6.13952,Mangrove
1617,6.12048,Mangrove
1618,6.117632,Mangrove
1619,6.104352,Mangrove
1620,6.095744,Mangrove
1621,6.077504,Mangrove
1622,6.0816,Mangrove
1623,6.05664,Mangrove
1624,6.052448,Mangrove
1625,6.057376,Mangrove
1626,6.043552,Mangrove
1627,6.041568,Mangrove
1628,6.01872,Mangrove
1629,6.022848,Mangrove
1630,6.0096,Mangrove
1631,6.005088,Mangrove
1632,5.989184,Mangrove
1633,5.988672,Mangrove
1634,5.967232,Mangrove
1635,5.961632,Mangrove
1636,5.956256,Mangrove
1637,5.936864,Mangrove
1638,5.93616,Mangrove
1639,5.9304,Mangrove
1640,5.911584,Mangrove
1641,5.898336,Mangrove
1642,5.904768,Mangrove
1643,5.887712,Mangrove
1644,5.880032,Mangrove
1645,5.867776,Mangrove
1646,5.874816,Mangrove
1647,5.857984,Mangrove
1648,5.849664,Mangrove
1649,5.840416,Mangrove
1650,5.841952,Mangrove
1651,5.837536,Mangrove
1652,5.822976,Mangrove
1653,5.825632,Mangrove
1654,5.817376,Mangrove
1655,5.817344,Mangrove
1656,5.809216,Mangrove
1657,5.793856,Mangrove
1658,5.795968,Mangrove
1659,5.781664,Mangrove
1660,5.757728,Mangrove
1661,5.755552,Mangrove
1662,5.72736,Mangrove
1663,5.723456,Mangrove
1664,5.705632,Mangrove
1665,5.681088,Mangrove
1666,5.677792,Mangrove
1667,5.654624,Mangrove
1668,5.644064,Mangrove
1669,5.62448,Mangrove
1670,5.60752,Mangrove
1671,5.591392,Mangrove
1672,5.593312,Mangrove
1673,5.565184,Mangrove
1674,5.563424,Mangrove
1675,5.553568,Mangrove
1676,5.536928,Mangrove
1677,5.521856,Mangrove
1678,5.516768,Mangrove
1679,5.505856,Mangrove
1680,5.496224,Mangrove
1681,5.479072,Mangrove
1682,5.481472,Mangrove
1683,5.466464,Mangrove
1684,5.461344,Mangrove
1685,5.45136,Mangrove
1686,5.438272,Mangrove
1687,5.444832,Mangrove
1688,5.44272,Mangrove
1689,5.440928,Mangrove
1690,5.413408,Mangrove
1691,5.419744,Mangrove
1692,5.397056,Mangrove
1693,5.391584,Mangrove
1694,5.379456,Mangrove
1695,5.388064,Mangrove
1696,5.372448,Mangrove
1697,5.3784,Mangrove
1698,5.37936,Mangrove
1699,5.362144,Mangrove
1700,5.364992,Mangrove
1701,5.36048,Mangrove
1702,5.351968,Mangrove
1703,5.34512,Mangrove
1704,5.343456,Mangrove
1705,5.321728,Mangrove
1706,5.331168,Mangrove
1707,5.326592,Mangrove
1708,5.306784,Mangrove
1709,5.29856,Mangrove
1710,5.279872,Mangrove
1711,5.2712,Mangrove
1712,5.266816,Mangrove
1713,5.260896,Mangrove
1714,5.26128,Mangrove
1715,5.23888,Mangrove
1716,5.225888,Mangrove
1717,5.2304,Mangrove
1718,5.217536,Mangrove
1719,5.206752,Mangrove
1720,5.189728,Mangrove
1721,5.187616,Mangrove
1722,5.193344,Mangrove
1723,5.1696,Mangrove
1724,5.153184,Mangrove
1725,5.134784,Mangrove
1726,5.120832,Mangrove
1727,5.212928,Mangrove
1728,5.269664,Mangrove
1729,5.248768,Mangrove
1730,5.220768,Mangrove
1731,5.240768,Mangrove
1732,5.22832,Mangrove
1733,5.218304,Mangrove
1734,5.195104,Mangrove
1735,5.175744,Mangrove
1736,5.161696,Mangrove
1737,5.159296,Mangrove
1738,5.138336,Mangrove
1739,5.1192,Mangrove
1740,5.093952,Mangrove
1741,5.064352,Mangrove
1742,5.044896,Mangrove
1743,5.030944,Mangrove
1744,4.537728,Mangrove
1745,4.495424,Mangrove
1746,4.504096,Mangrove
1747,4.491136,Mangrove
1748,4.480576,Mangrove
1749,4.461056,Mangrove
1750,4.45296,Mangrove
1751,4.43904,Mangrove
1752,4.421152,Mangrove
1753,4.407712,Mangrove
1754,4.405696,Mangrove
1755,4.391168,Mangrove
1756,4.387328,Mangrove
1757,4.375296,Mangrove
1758,4.351008,Mangrove
1759,4.325312,Mangrove
1760,4.206752,Mangrove
1761,4.14784,Mangrove
1762,4.137024,Mangrove
1763,4.09488,Mangrove
1764,4.082336,Mangrove
1765,4.049984,Mangrove
1766,4.035968,Mangrove
1767,4.016736,Mangrove
1768,3.984768,Mangrove
1769,3.979744,Mangrove
1770,3.953664,Mangrove
1771,3.910432,Mangrove
1772,3.90928,Mangrove
1773,3.903328,Mangrove
1774,3.865824,Mangrove
1775,3.850144,Mangrove
1776,3.817856,Mangrove
1777,3.806304,Mangrove
1778,3.769632,Mangrove
1779,3.731168,Mangrove
1780,3.720768,Mangrove
1781,3.713824,Mangrove
1782,3.708384,Mangrove
1783,3.668832,Mangrove
1784,3.6408,Mangrove
1785,3.63216,Mangrove
1786,3.649344,Mangrove
1787,3.616224,Mangrove
1788,3.753952,Mangrove
1789,3.693408,Mangrove
1790,3.704864,Mangrove
1791,3.694912,Mangrove
1792,3.726944,Mangrove
1793,3.721024,Mangrove
1794,3.79264,Mangrove
1795,3.795424,Mangrove
1796,3.75648,Mangrove
1797,3.8512,Mangrove
1798,3.755552,Mangrove
1799,3.83952,Mangrove
1800,3.954048,Mangrove
1801,3.969632,Mangrove
1802,3.885504,Mangrove
1803,3.947968,Mangrove
1804,3.920352,Mangrove
1805,4.13248,Mangrove
1806,3.936928,Mangrove
1807,4.043904,Mangrove
1808,4.543904,Mangrove
1809,4.892224,Mangrove
1810,5.183296,Mangrove
1811,5.350528,Mangrove
1812,7.357248,Mangrove
1813,7.975616,Mangrove
1814,8.044736,Mangrove
1815,7.999712,Mangrove
1816,8.031968,Mangrove
1817,8.024096,Mangrove
1818,8.051616,Mangrove
1819,8.03232,Mangrove
1820,8.032928,Mangrove
1821,8.05328,Mangrove
1822,8.048768,Mangrove
1823,8.04848,Mangrove
1824,8.029984,Mangrove
1825,8.060064,Mangrove
1826,8.057984,Mangrove
1827,8.049856,Mangrove
1828,8.026624,Mangrove
1829,8.03984,Mangrove
1830,8.0464,Mangrove
1831,8.083168,Mangrove
1832,8.035072,Mangrove
1833,8.05456,Mangrove
1834,8.059552,Mangrove
1835,8.086304,Mangrove
1836,8.08224,Mangrove
1837,8.07024,Mangrove
1838,8.07024,Mangrove
1839,8.06064,Mangrove
1840,8.035744,Mangrove
1841,8.064064,Mangrove
1842,8.071968,Mangrove
1843,8.0544,Mangrove
1844,8.066432,Mangrove
1845,8.077504,Mangrove
1846,8.101408,Mangrove
1847,8.117024,Mangrove
1848,8.094016,Mangrove
1849,8.116544,Mangrove
1850,8.129824,Mangrove
1851,8.132352,Mangrove
1852,8.114848,Mangrove
1853,8.1336,Mangrove
1854,8.160032,Mangrove
1855,8.153248,Mangrove
1856,8.167328,Mangrove
1857,8.169824,Mangrove
1858,8.16256,Mangrove
1859,8.160288,Mangrove
1860,8.189216,Mangrove
1861,8.183328,Mangrove
1862,8.17904,Mangrove
1863,8.180416,Mangrove
1864,8.19872,Mangrove
1865,8.207264,Mangrove
1866,8.213536,Mangrove
1867,8.21984,Mangrove
1868,8.228416,Mangrove
1869,8.205408,Mangrove
1870,8.206112,Mangrove
1871,8.209632,Mangrove
1872,8.208416,Mangrove
1873,8.212864,Mangrove
1874,8.211552,Mangrove
1875,8.194048,Mangrove
1876,8.216864,Mangrove
1877,8.228576,Mangrove
1878,8.2064,Mangrove
1879,8.233408,Mangrove
1880,8.225376,Mangrove
1881,8.235936,Mangrove
1882,8.254208,Mangrove
1883,8.246624,Mangrove
1884,8.254368,Mangrove
1885,8.259712,Mangrove
1886,8.26912,Mangrove
1887,8.277856,Mangrove
1888,8.276352,Mangrove
1889,8.266368,Mangrove
1890,8.261024,Mangrove
1891,8.269792,Mangrove
1892,8.286016,Mangrove
1893,8.267104,Mangrove
1894,8.276032,Mangrove
1895,8.262176,Mangrove
1896,8.245248,Mangrove
1897,8.270016,Mangrove
1898,8.252288,Mangrove
1899,8.249088,Mangrove
1900,8.268992,Mangrove
1901,8.271776,Mangrove
1902,8.276608,Mangrove
1903,8.278848,Mangrove
1904,8.250048,Mangrove
1905,8.227264,Mangrove
1906,8.253504,Mangrove
1907,8.245536,Mangrove
1908,8.253888,Mangrove
1909,8.262272,Mangrove
1910,8.251744,Mangrove
1911,8.241312,Mangrove
1912,8.23968,Mangrove
1913,8.270624,Mangrove
1914,8.255488,Mangrove
1915,8.211776,Mangrove
1916,8.2144,Mangrove
1917,8.23712,Mangrove
1918,8.23888,Mangrove
1919,8.236288,Mangrove
1920,8.20576,Mangrove
1921,8.233056,Mangrove
1922,8.226464,Mangrove
1923,8.214656,Mangrove
1924,8.235968,Mangrove
1925,8.220032,Mangrove
1926,8.2456,Mangrove
1927,8.269696,Mangrove
1928,8.24432,Mangrove
1929,8.268064,Mangrove
1930,8.290368,Mangrove
1931,8.27696,Mangrove
1932,8.255008,Mangrove
1933,8.252032,Mangrove
1934,8.278176,Mangrove
1935,8.27696,Mangrove
1936,8.270944,Mangrove
1937,8.247296,Mangrove
1938,8.232448,Mangrove
1939,8.229632,Mangrove
1940,8.239936,Mangrove
1941,8.237984,Mangrove
